county_fips,Time,naics2c,county_export_usd,emp_share,EMP_num,total_emp,tariff_rate_mean,tariff_rate_median,tariff_rate_p90,n_tariff_lines,matched_emp,matched_tariff,matched_all,exposure_component_mean,exposure_component_p90
39035,2025 through June,91,115287328,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
39035,2025 through June,93,369384956,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
39035,2025 through June,98,3233680,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
39035,2025 through June,99,3003668424,3.52142124561473e-5,24,681543,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
41007,2023,11,12050257705.333334,0.012065903105285722,197,16327,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,37637278.16026598,58158896.74650988
41007,2023,21,564841656,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
41007,2023,31-33,8158282513.333333,0.09830342377656642,1605,16327,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,184809833.32439157,280695486.1190053
41007,2023,91,646828362.6666666,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41007,2023,93,17538293.333333332,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41007,2023,99,2206106.6666666665,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41007,2024,11,12089144352,0.012065903105285722,197,16327,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,37758735.109412014,58346577.75081766
41007,2024,21,823551630.6666666,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
41007,2024,31-33,8688821684,0.09830342377656642,1605,16327,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,196828154.03622317,298949322.042445
41007,2024,91,528528240,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41007,2024,93,1734166.6666666667,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41007,2024,99,4762545.333333333,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41007,2025 through June,11,5518900001.333333,0.012065903105285722,197,16327,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,17237504.75452003,26636205.0655397
41007,2025 through June,21,424691089.3333333,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
41007,2025 through June,31-33,4654700465.333333,0.09830342377656642,1605,16327,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,105443077.7271213,160150547.33882526
41007,2025 through June,91,208319877.33333334,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41007,2025 through June,93,151610.66666666666,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41007,2025 through June,99,583624,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41009,2023,11,12050257705.333334,0.015530629853321829,144,9272,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,48444830.916762345,74859236.8234685
41009,2023,21,564841656,0.008843830888697153,82,9272,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,1022149.2270843493,1373725.1232528042
41009,2023,31-33,8158282513.333333,0.1721311475409836,1596,9272,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,323605500.85508484,491503085.84426224
41009,2023,91,646828362.6666666,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41009,2023,93,17538293.333333332,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41009,2023,99,2206106.6666666665,3.235547886108714e-4,3,9272,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
41009,2024,11,12089144352,0.015530629853321829,144,9272,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,48601164.25574586,75100810.46971528
41009,2024,21,823551630.6666666,0.008843830888697153,82,9272,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,1490316.186506593,2002921.6211748635
41009,2024,31-33,8688821684,0.1721311475409836,1596,9272,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,344649806.9043344,523465896.5360655
41009,2024,91,528528240,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41009,2024,93,1734166.6666666667,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41009,2024,99,4762545.333333333,3.235547886108714e-4,3,9272,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
41009,2025 through June,11,5518900001.333333,0.015530629853321829,144,9272,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,22187258.06111024,34284797.24728214
41009,2025 through June,21,424691089.3333333,0.008843830888697153,82,9272,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,768529.8421256612,1032871.4478501583
41009,2025 through June,31-33,4654700465.333333,0.1721311475409836,1596,9272,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,184632816.15374544,280426626.39508194
41009,2025 through June,91,208319877.33333334,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41009,2025 through June,93,151610.66666666666,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41009,2025 through June,99,583624,3.235547886108714e-4,3,9272,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
41051,2023,11,12050257705.333334,5.780816721012366e-4,256,442844,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,1803215.2672181344,2786413.2494199616
41051,2023,21,564841656,1.1064844505062731e-4,49,442844,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,12788.487705156158,17187.184007460866
41051,2023,31-33,8158282513.333333,0.06897688576564208,30546,442844,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,129676121.86690374,196956522.33811003
41051,2023,91,646828362.6666666,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41051,2023,93,17538293.333333332,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41051,2023,99,2206106.6666666665,4.290449910126365e-5,19,442844,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
41051,2024,11,12089144352,5.780816721012366e-4,256,442844,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,1809034.3124763295,2795405.112510952
41051,2024,21,823551630.6666666,1.1064844505062731e-4,49,442844,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,18645.897998964105,25059.294521848176
41051,2024,31-33,8688821684,0.06897688576564208,30546,442844,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,138109056.37708986,209764751.25735563
41051,2024,91,528528240,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41051,2024,93,1734166.6666666667,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41051,2024,99,4762545.333333333,4.290449910126365e-5,19,442844,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
41051,2025 through June,11,5518900001.333333,5.780816721012366e-4,256,442844,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,825854.9305754588,1276149.976372116
41051,2025 through June,21,424691089.3333333,1.1064844505062731e-4,49,442844,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,9615.36160928738,12922.637381937357
41051,2025 through June,31-33,4654700465.333333,0.06897688576564208,30546,442844,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,73986590.16894928,112373359.79470241
41051,2025 through June,91,208319877.33333334,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41051,2025 through June,93,151610.66666666666,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
41051,2025 through June,99,583624,4.290449910126365e-5,19,442844,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
42101,2023,11,468367784,8.009015863572135e-5,56,699212,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,9710.20076936102,15004.660048168511
42101,2023,21,11894532592,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
42101,2023,31-33,68266597752,0.025088242192639713,17542,699212,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,394671879.2850411,599441128.3243914
42101,2023,91,1724940364,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
42101,2023,93,954411944,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
42101,2023,99,399513908,5.291671195574447e-5,37,699212,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
42101,2024,11,911927424,8.009015863572135e-5,56,699212,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,18906.079104121753,29214.564820969892
42101,2024,21,13861544632,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
42101,2024,31-33,69441764336,0.025088242192639713,17542,699212,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,401465907.689169,609760130.6810225
42101,2024,91,1544298228,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
42101,2024,93,919280116,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
42101,2024,99,427118364,5.291671195574447e-5,37,699212,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
42101,2025 through June,11,214804024,8.009015863572135e-5,56,699212,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,4453.316966622629,6881.475343100519
42101,2025 through June,21,7593823444,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
42101,2025 through June,31-33,39317914452,0.025088242192639713,17542,699212,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,227309924.57998532,345246076.0984428
42101,2025 through June,91,499144728,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
42101,2025 through June,93,579183716,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
42101,2025 through June,99,272841172,5.291671195574447e-5,37,699212,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
44007,2023,31-33,307372096,0.0775177089916743,21219,273731,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,5490641.121784585,8339373.241461141
44007,2023,91,837697604,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
44007,2023,93,303576008,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
44007,2024,31-33,530278388,0.0775177089916743,21219,273731,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,9472454.920392126,14387088.017945353
44007,2024,91,904614496,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
44007,2024,93,448562932,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
44007,2025 through June,11,224000,4.018543752808414e-5,11,273731,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,2.3301225350930044,3.600615202516339
44007,2025 through June,31-33,243874000,0.0775177089916743,21219,273731,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,4356363.607365627,6616593.816922451
44007,2025 through June,91,354379748,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
44007,2025 through June,93,282446472,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
45019,2023,11,1315275796,1.8998807051650245e-4,43,226330,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,64685.241051774094,99954.68427163876
45019,2023,21,12629649812,1.237131621967923e-4,28,226330,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,319708.6408987838,429674.82681217697
45019,2023,31-33,132059934260,0.06754296823222727,15287,226330,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,2055459432.7847853,3121901980.5656204
45019,2023,91,1947412736,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
45019,2023,93,179763948,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
45019,2023,99,119861244,7.069323554102417e-5,16,226330,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
45019,2024,11,1119854408,1.8998807051650245e-4,43,226330,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,55074.42054713502,85103.59129412804
45019,2024,21,12307146768,1.237131621967923e-4,28,226330,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,311544.7558015902,418702.91217956087
45019,2024,31-33,119456818792,0.06754296823222727,15287,226330,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,1859297040.9409866,2823963840.876845
45019,2024,91,2089191700,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
45019,2024,93,108336128,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
45019,2024,99,186697484,7.069323554102417e-5,16,226330,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
45019,2025 through June,11,654781516,1.8998807051650245e-4,43,226330,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,32202.143708197666,49760.27073388416
45019,2025 through June,21,4121348594.6666665,1.237131621967923e-4,28,226330,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,104328.36836212612,140212.89346941785
45019,2025 through June,31-33,58741711700,0.06754296823222727,15287,226330,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,914290970.1437056,1388656348.5409136
45019,2025 through June,91,902078320,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
45019,2025 through June,93,113062992,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
45019,2025 through June,99,73716832,7.069323554102417e-5,16,226330,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48113,2023,11,42736268,3.69988026944833e-5,61,1648702,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,409.3042978610604,632.4762990522241
48113,2023,21,1581518,0.002273303483588908,3748,1648702,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,735.6626617405428,988.6993541586048
48113,2023,31-33,58034542340,0.06739301583912678,111111,1648702,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,901278780.7334473,1368892990.8976328
48113,2023,91,35970074,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48113,2023,93,137723190,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48113,2023,99,619898708,4.973609542537099e-5,82,1648702,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48113,2024,11,78429676,3.69988026944833e-5,61,1648702,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,751.1559845761558,1160.7216430865008
48113,2024,21,1526338,0.002273303483588908,3748,1648702,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,709.9950021408144,954.2031104468849
48113,2024,31-33,60582811816,0.06739301583912678,111111,1648702,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,940853508.3646936,1429000438.7030838
48113,2024,91,51368706,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48113,2024,93,168341118,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48113,2024,99,825681216,4.973609542537099e-5,82,1648702,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48113,2025 through June,11,34407804,3.69988026944833e-5,61,1648702,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,329.53888386232006,509.21902053858133
48113,2025 through June,21,1286110,0.002273303483588908,3748,1648702,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,598.2499762197646,804.022544401596
48113,2025 through June,31-33,36464692574,0.06739301583912678,111111,1648702,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,566298144.8250827,860112961.4729648
48113,2025 through June,91,71541688,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48113,2025 through June,93,94803566,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48113,2025 through June,99,342191578,4.973609542537099e-5,82,1648702,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48141,2023,11,8316523764,5.780983317733854e-4,147,254282,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,1244530.6291477524,1923107.4056488466
48141,2023,21,5992542360,4.522537969655737e-4,115,254282,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,554549.7219966416,745291.259841436
48141,2023,31-33,188235047072,0.063858236131539,16238,254282,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,2769970196.747779,4207125329.4542966
48141,2023,91,719243876,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48141,2023,93,1176466936,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48141,2023,99,31712648,5.898962569116178e-5,15,254282,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48141,2024,11,6908529704,5.780983317733854e-4,147,254282,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,1033830.6079546069,1597523.798755712
48141,2024,21,2633541576,4.522537969655737e-4,115,254282,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,243707.87240249017,327533.02373349277
48141,2024,31-33,224556980772,0.063858236131539,16238,254282,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,3304465102.9953127,5018934446.093343
48141,2024,91,759036832,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48141,2024,93,1271668276,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48141,2024,99,26027580,5.898962569116178e-5,15,254282,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48141,2025 through June,11,2519255084,5.780983317733854e-4,147,254282,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,376995.2691346862,582550.864548808
48141,2025 through June,21,2738608532,4.522537969655737e-4,115,254282,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,253430.7659158926,340600.17942481185
48141,2025 through June,31-33,120282474704,0.063858236131539,16238,254282,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,1770015070.5394812,2688359335.2468643
48141,2025 through June,91,403337396,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48141,2025 through June,93,794684124,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48141,2025 through June,99,11393204,5.898962569116178e-5,15,254282,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48167,2023,11,6370842076,3.885534260960882e-4,37,95225,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,640780.9957100775,990165.0062987661
48167,2023,21,245591452012,6.720924127067471e-4,64,95225,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,33774536.439332195,45391541.66879705
48167,2023,31-33,222820594202,0.05009188763454975,4770,95225,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,2572055980.2134047,3906526458.6005664
48167,2023,91,1650989718,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48167,2023,93,2891557836,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48167,2023,98,30292,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48167,2023,99,538519434,2.1002887897085848e-5,2,95225,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48167,2024,11,6721145084,3.885534260960882e-4,37,95225,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,676014.5657136537,1044609.5798708322
48167,2024,21,259203745138,6.720924127067471e-4,64,95225,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,35646543.32898768,47907439.37441638
48167,2024,31-33,227758520114,0.05009188763454975,4770,95225,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,2629055298.060553,3993098969.0766387
48167,2024,91,1998483218,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48167,2024,93,3278555018,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48167,2024,99,699630050,2.1002887897085848e-5,2,95225,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48167,2025 through June,11,3329255238,3.885534260960882e-4,37,95225,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,334857.3800652205,517437.411629299
48167,2025 through June,21,124317527398,6.720924127067471e-4,64,95225,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,17096551.30401799,22977038.405931216
48167,2025 through June,31-33,115142968218,0.05009188763454975,4770,95225,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,1329114847.060087,2018705019.059606
48167,2025 through June,91,932795290,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48167,2025 through June,93,1864850076,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48167,2025 through June,99,300510420,2.1002887897085848e-5,2,95225,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48201,2023,11,6370842076,7.4696493939044e-5,163,2182164,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,123185.36023016745,190351.8266066162
48201,2023,21,245591452012,0.015519456832758674,33866,2182164,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,779896410.6820794,1048147632.9485583
48201,2023,31-33,222820594202,0.0709799996700523,154890,2182164,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,3644592792.326391,5535531996.028585
48201,2023,91,1650989718,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48201,2023,93,2891557836,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48201,2023,98,30292,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48201,2023,99,538519434,9.165213980250797e-5,200,2182164,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48201,2024,11,6721145084,7.4696493939044e-5,163,2182164,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,129958.7508927225,200818.38921217655
48201,2024,21,259203745138,0.015519456832758674,33866,2182164,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,823123397.8721751,1106242866.7286074
48201,2024,31-33,227758520114,0.0709799996700523,154890,2182164,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,3725360592.3242755,5658204888.890161
48201,2024,91,1998483218,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48201,2024,93,3278555018,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48201,2024,99,699630050,9.165213980250797e-5,200,2182164,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48201,2025 through June,11,3329255238,7.4696493939044e-5,163,2182164,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,64373.83016229107,99473.477482719
48201,2025 through June,21,124317527398,0.015519456832758674,33866,2182164,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,394780814.2680548,530568637.5023526
48201,2025 through June,31-33,115142968218,0.0709799996700523,154890,2182164,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,1883350296.0410957,2860496746.1428685
48201,2025 through June,91,932795290,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48201,2025 through June,93,1864850076,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48201,2025 through June,99,300510420,9.165213980250797e-5,200,2182164,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48245,2023,21,89844009576,0.0022855183841385025,240,105009,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,42016609.26624178,56468537.287432514
48245,2023,31-33,84857647556,0.13611214276871506,14293,105009,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,2661616927.4046335,4042554683.7058516
48245,2024,21,77314169292,0.0022855183841385025,240,105009,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,36156881.88023387,48593312.69959718
48245,2024,31-33,78805000496,0.13611214276871506,14293,105009,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,2471771600.147941,3754211117.4400744
48245,2024,93,6241936,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48245,2024,99,26600,1.3332190574141264e-4,14,105009,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48245,2025 through June,21,41086148964,0.0022855183841385025,240,105009,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,19214421.47809194,25823365.91743565
48245,2025 through June,31-33,33466301776,0.13611214276871506,14293,105009,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,1049692960.7417003,1594309515.8465347
48245,2025 through June,99,4552604,1.3332190574141264e-4,14,105009,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48439,2023,11,42736268,5.667077340871302e-5,50,882289,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,626.928155238794,968.7589440648134
48439,2023,21,1581518,0.0035804594639624885,3159,882289,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,1158.6707883605575,1557.2042998949325
48439,2023,31-33,58034542340,0.1027837817313828,90685,882289,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,1374576286.9429374,2087753406.4643388
48439,2023,91,35970074,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48439,2023,93,137723190,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48439,2023,99,619898708,1.1220813134925178e-4,99,882289,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48439,2024,11,78429676,5.667077340871302e-5,50,882289,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,1150.539679568097,1777.8681588459112
48439,2024,21,1526338,0.0035804594639624885,3159,882289,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,1118.244151356277,1502.8726177590338
48439,2024,31-33,60582811816,0.1027837817313828,90685,882289,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,1434933285.6064012,2179425677.229214
48439,2024,91,51368706,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48439,2024,93,168341118,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48439,2024,99,825681216,1.1220813134925178e-4,99,882289,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48439,2025 through June,11,34407804,5.667077340871302e-5,50,882289,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,504.7521015999337,779.9667455901639
48439,2025 through June,21,1286110,0.0035804594639624885,3159,882289,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,942.2454171361923,1266.337798329119
