county_fips,naics2c,EMP_num,ESTAB,PAYANN,total_emp,emp_share
01069,56,2500,129,81503,44694,0.05593591981026536
01069,61,444,26,11841,44694,0.009934219358303128
01069,62,9464,355,603399,44694,0.21175101803374055
01069,71,642,45,12096,44694,0.014364344207276145
01069,72,6330,293,124571,44694,0.14162974895959188
01069,81,1993,298,65201,44694,0.044592115272743545
01069,99,2,3,27,44694,4.474873584821229e-5
01071,11,9,5,412,13444,6.69443617970842e-4
01071,21,17,3,1775,13444,0.0012645046117227016
01071,23,545,74,29959,13444,0.04053853019934543
01071,31-33,5554,66,294452,13444,0.4131210949122285
01071,42,472,24,21324,13444,0.03510859863135971
01071,44-45,2242,174,69992,13444,0.16676584349895865
01071,48-49,289,41,15063,13444,0.021496578399285926
01071,51,48,8,1858,13444,0.0035703659625111574
01071,52,271,61,16714,13444,0.020157691163344243
01071,53,101,31,4098,13444,0.007512645046117227
01071,54,207,53,10771,13444,0.015397203213329366
01071,55,24,4,1442,13444,0.0017851829812555787
01071,56,208,30,12488,13444,0.015471585837548348
01071,62,1798,115,77970,13444,0.13373995834573044
01071,71,30,12,501,13444,0.0022314787265694733
01071,72,1128,80,19257,13444,0.0839036001190122
01071,81,437,93,12289,13444,0.032505206783695326
01073,11,53,6,7948,341042,1.554060790166607e-4
01073,21,1400,23,127674,341042,0.0041050662381759435
01073,22,4514,30,644704,341042,0.01323590642794729
01073,23,20150,1198,1643266,341042,0.05908363192803232
01073,31-33,23547,504,1832479,341042,0.06904428193594923
01073,42,18563,959,1620851,341042,0.05443024612804288
01073,44-45,37386,2489,1397659,341042,0.10962286170031843
01073,48-49,13102,476,724004,341042,0.038417555608986576
01073,51,8525,334,774236,341042,0.02499692120032137
01073,52,25449,1270,2896906,341042,0.07462130763952828
01073,53,6440,935,482330,341042,0.018883304695609338
01073,54,19337,2014,1795657,341042,0.056699761319720154
01073,55,9774,151,1146304,341042,0.028659226722808333
01073,56,25179,782,1083891,341042,0.07382961629359434
01073,61,5929,202,219431,341042,0.01738495551867512
01073,62,65923,1937,4618912,341042,0.1932987725851948
01073,71,5511,245,154422,341042,0.01615930002756259
01073,72,31357,1576,760905,341042,0.09194468716463075
01073,81,18874,1841,792338,341042,0.055342157270951965
01073,99,29,17,1142,341042,8.503351493364454e-5
01075,11,58,11,2455,3201,0.01811933770696657
01075,23,71,20,3144,3201,0.02218056857232115
01075,31-33,1745,23,98813,3201,0.5451421430802874
01075,42,19,5,1720,3201,0.005935645110902843
01075,44-45,328,45,9286,3201,0.10246797875663854
01075,48-49,183,18,9159,3201,0.05716963448922212
01075,51,10,7,621,3201,0.003124023742580444
01075,52,105,11,4921,3201,0.03280224929709466
01075,53,8,4,131,3201,0.002499218994064355
01075,54,57,16,1728,3201,0.01780693533270853
01075,56,29,4,1097,3201,0.009059668853483286
01075,62,319,23,10342,3201,0.09965635738831616
01075,71,12,4,424,3201,0.0037488284910965324
01075,72,157,19,2528,3201,0.04904717275851297
01075,81,93,30,2369,3201,0.029053420805998126
01077,11,97,18,5721,27193,0.0035670944728422756
01077,23,1830,159,102572,27193,0.06729673077630273
01077,31-33,2882,79,137938,27193,0.105983157430221
01077,42,1246,74,65073,27193,0.04582061559960284
01077,44-45,5250,379,165395,27193,0.19306439157136027
01077,48-49,185,33,7500,27193,0.006803221417276505
01077,51,393,28,17750,27193,0.014452248740484683
01077,52,1032,171,72240,27193,0.03795094325745596
01077,53,442,108,18631,27193,0.01625418306181738
01077,54,755,154,38099,27193,0.027764498216452764
01077,55,191,8,24729,27193,0.007023866436215202
01077,56,708,67,28770,27193,0.0260361122347663
01077,61,414,15,8022,27193,0.015224506306770125
01077,62,5737,267,284088,27193,0.21097341227521788
01077,71,363,26,6025,27193,0.013349023645791196
01077,72,4324,217,85808,27193,0.15901151031515465
01077,81,1317,246,35101,27193,0.048431581657044094
01079,22,141,4,14438,3567,0.03952901597981497
01079,23,274,42,15458,3567,0.0768152509111298
01079,31-33,153,20,7629,3567,0.04289318755256518
01079,42,123,14,5534,3567,0.034482758620689655
01079,44-45,805,83,24739,3567,0.2256798430053266
01079,48-49,95,15,3818,3567,0.026633024950939166
01079,51,39,9,2342,3567,0.010933557611438183
01079,52,112,23,5959,3567,0.03139893467900196
01079,53,23,13,925,3567,0.006447995514437903
01079,54,434,26,37285,3567,0.12167087188113261
01079,56,50,11,1692,3567,0.014017381553125876
01079,62,522,33,22229,3567,0.14634146341463414
01079,72,510,44,9124,3567,0.14297729184188393
01079,81,250,65,7668,3567,0.07008690776562938
01081,11,63,17,2733,51454,0.0012243946048898044
01081,22,272,9,27831,51454,0.005286275119524235
01081,23,2983,304,198533,51454,0.05797411279978233
01081,31-33,7515,140,442589,51454,0.14605278501185526
01081,42,1388,103,89023,51454,0.0269755509775722
01081,44-45,7708,533,267185,51454,0.14980370816651767
01081,48-49,3512,111,188124,51454,0.06825514051385703
01081,51,896,63,66624,51454,0.017413612158432776
01081,52,1081,203,80383,51454,0.021009056633109185
01081,53,896,197,42568,51454,0.017413612158432776
01081,54,1732,304,106319,51454,0.0336611342169705
01081,55,78,7,15010,51454,0.0015159171298635675
01081,56,4202,228,158367,51454,0.08166517666265014
01081,61,343,35,8550,51454,0.006666148404400047
01081,62,7115,321,392716,51454,0.1382788510125549
01081,71,735,45,14196,51454,0.014284603723714385
01081,72,8294,434,169338,51454,0.16119252147549268
01081,81,2587,320,97435,51454,0.05027791814047499
01083,11,3,3,235,28343,1.0584624069435133e-4
01083,21,41,3,2993,28343,0.0014465652894894683
01083,23,1943,193,125336,28343,0.06855308188970821
01083,31-33,9505,83,573247,28343,0.3353561725999365
01083,42,1176,63,71925,28343,0.041491726352185725
01083,44-45,3373,278,115090,28343,0.11900645662068235
01083,48-49,2691,56,177338,28343,0.09494407790283316
01083,51,113,21,7395,28343,0.0039868750661539
01083,52,414,100,26876,28343,0.014606781215820484
01083,53,252,84,14753,28343,0.008891084218325513
01083,54,1535,141,117569,28343,0.05415799315527643
01083,55,77,5,7853,28343,0.002716720177821684
01083,56,701,90,26142,28343,0.02473273824224676
01083,61,156,11,6810,28343,0.0055040045161062695
01083,62,2772,183,138458,28343,0.09780192640158064
01083,71,126,15,3512,28343,0.004445542109162756
01083,72,2319,129,47314,28343,0.08181914405673359
01083,81,1144,169,37060,28343,0.04036269978477931
01085,11,24,5,1485,1776,0.013513513513513514
01085,21,60,3,3122,1776,0.033783783783783786
01085,23,162,14,7959,1776,0.09121621621621621
01085,31-33,772,10,69530,1776,0.4346846846846847
01085,44-45,319,29,10294,1776,0.17961711711711711
01085,48-49,159,9,5637,1776,0.08952702702702703
01085,52,23,6,1227,1776,0.01295045045045045
01085,53,13,7,137,1776,0.00731981981981982
01085,54,13,5,570,1776,0.00731981981981982
01085,62,85,7,3985,1776,0.04786036036036036
01085,71,53,3,862,1776,0.029842342342342343
01085,81,22,8,532,1776,0.012387387387387387
01087,23,64,8,5072,4658,0.013739802490339202
01087,31-33,546,8,38878,4658,0.11721768999570631
01087,42,4,3,196,4658,8.587376556462001e-4
01087,44-45,407,46,10841,4658,0.08737655646200086
01087,48-49,71,9,4312,4658,0.015242593387720051
01087,52,39,11,1874,4658,0.008372692142550452
01087,53,22,8,456,4658,0.0047230571060541005
01087,54,23,11,1834,4658,0.00493774151996565
01087,56,174,9,5621,4658,0.0373550880206097
01087,61,1171,3,49682,4658,0.25139544869042507
01087,62,1535,22,138049,4658,0.32954057535422926
01087,71,109,3,3807,4658,0.023400601116358954
01087,72,310,26,6232,4658,0.06655216831258051
01087,81,152,24,3184,4658,0.032632030914555604
01089,11,36,10,1465,191024,1.8845799480693526e-4
01089,21,132,7,9585,191024,6.910126476254293e-4
01089,23,6946,656,442519,191024,0.03636192310913812
01089,31-33,21077,295,1740207,191024,0.1103369210151604
01089,42,4158,339,320724,191024,0.02176689840020102
01089,44-45,22589,1334,826306,191024,0.11825215679705169
01089,48-49,4788,200,318566,191024,0.02506491330932239
01089,51,4979,175,367024,191024,0.026064787670659183
01089,52,4189,523,342874,191024,0.021929181673506992
01089,53,2220,578,127766,191024,0.011621576346427675
01089,54,47936,1484,5267822,191024,0.25094228997403467
01089,55,903,31,144271,191024,0.004727154703073959
01089,56,9254,475,447774,191024,0.04844417455398275
01089,61,2450,115,74376,191024,0.012825613535471982
01089,62,29889,1164,1717463,191024,0.156467250188458
01089,71,3090,138,69282,191024,0.016175977887595276
01089,72,18991,919,428165,191024,0.09941682720495854
01089,81,7386,848,283615,191024,0.038665298601222885
01089,99,7,3,105,191024,3.664461010134852e-5
01091,11,170,15,9226,5995,0.02835696413678065
01091,22,66,3,6372,5995,0.011009174311926606
01091,23,355,33,18704,5995,0.05921601334445371
01091,31-33,1440,15,86218,5995,0.24020016680567138
01091,42,94,19,6170,5995,0.01567973311092577
01091,44-45,920,98,28289,5995,0.15346121768140117
01091,48-49,198,28,12087,5995,0.03302752293577982
01091,51,37,11,2520,5995,0.006171809841534612
01091,52,193,33,12530,5995,0.03219349457881568
01091,53,83,11,5383,5995,0.01384487072560467
01091,54,82,14,3930,5995,0.013678065054211843
01091,56,687,16,36471,5995,0.11459549624687239
01091,62,927,53,39705,5995,0.15462885738115095
01091,71,33,7,892,5995,0.005504587155963303
01091,72,504,38,8030,5995,0.08407005838198499
01091,81,193,50,4519,5995,0.03219349457881568
01093,11,68,10,2147,7761,0.008761757505476099
01093,21,25,3,1193,7761,0.0032212343770132716
01093,23,62,16,3017,7761,0.007988661254992913
01093,31-33,2906,28,146741,7761,0.3744362839840227
01093,42,175,19,9937,7761,0.022548640639092902
01093,44-45,1249,128,35054,7761,0.16093286947558305
01093,48-49,354,39,25674,7761,0.04561267877850792
01093,51,39,11,2455,7761,0.005025125628140704
01093,52,371,43,21193,7761,0.04780311815487695
01093,53,57,12,2267,7761,0.007344414379590259
01093,54,57,20,2002,7761,0.007344414379590259
01093,56,65,12,2051,7761,0.008375209380234505
01093,62,1221,80,53417,7761,0.15732508697332817
01093,71,8,3,225,7761,0.001030795000644247
01093,72,691,54,11333,7761,0.08903491818064682
01093,81,307,62,8342,7761,0.039556758149722974
01095,21,61,4,4881,36646,0.001664574578398734
01095,22,93,4,8199,36646,0.002537794029362004
01095,23,1310,166,74935,36646,0.03574742127380887
01095,31-33,12085,114,589826,36646,0.32977678327784754
01095,42,1425,76,73666,36646,0.038885553675708125
01095,44-45,5415,437,181874,36646,0.14776510396769088
01095,48-49,957,72,48332,36646,0.0261147192053703
01095,51,210,34,10779,36646,0.005730502646946461
01095,52,908,152,58758,36646,0.024777601921082793
01095,53,486,78,15973,36646,0.013262020411504667
01095,54,618,141,30115,36646,0.016864050646728156
01095,55,756,9,127581,36646,0.020629809529007257
01095,56,2180,87,80742,36646,0.05948807509687278
01095,61,50,11,832,36646,0.0013644053921301096
01095,62,4711,204,246527,36646,0.12855427604649894
01095,71,158,23,3631,36646,0.004311521039131147
01095,72,4010,207,77818,36646,0.1094253124488348
01095,81,1205,186,28506,36646,0.032882169950335646
01095,99,5,3,109,36646,1.3644053921301098e-4
01097,11,459,37,13694,157810,0.0029085609276978644
01097,21,115,14,15359,157810,7.287244154362842e-4
01097,22,964,14,110132,157810,0.006108611621570243
01097,23,14834,762,878071,157810,0.09399911285723338
01097,31-33,14680,294,1137659,157810,0.09302325581395349
01097,42,8585,530,624193,157810,0.05440086179583043
01097,44-45,20062,1468,697027,157810,0.12712755845637158
01097,48-49,12128,428,560958,157810,0.07685191052531526
01097,51,1937,139,126002,157810,0.012274253849565934
01097,52,5986,597,470563,157810,0.03793169000697041
01097,53,2284,467,132678,157810,0.01447310056396933
01097,54,10447,851,841644,157810,0.06619986059185096
01097,55,2815,54,324521,157810,0.01783790634307078
01097,56,14774,488,717145,157810,0.09361890881439706
01097,61,2932,91,100803,157810,0.01857930422660161
01097,62,20341,863,1247662,157810,0.12889550725556048
01097,71,1533,108,31478,157810,0.009714213294468031
01097,72,15629,779,315536,157810,0.09903681642481466
01097,81,7269,960,230377,157810,0.04606171978962043
01097,99,36,16,1132,157810,2.281224257017933e-4
01099,11,202,25,12708,5195,0.03888354186717998
01099,21,4,3,236,5195,7.699711260827719e-4
01099,22,64,5,4693,5195,0.01231953801732435
01099,23,166,18,8169,5195,0.03195380173243503
01099,31-33,1231,16,98623,5195,0.23695861405197305
01099,42,176,17,12658,5195,0.03387872954764196
01099,44-45,748,78,22140,5195,0.14398460057747833
01099,48-49,792,20,37211,5195,0.15245428296438884
01099,51,61,10,2719,5195,0.011742059672762272
01099,52,139,31,7252,5195,0.026756496631376324
01099,53,37,12,1155,5195,0.00712223291626564
01099,54,47,16,2425,5195,0.00904716073147257
01099,56,103,13,3716,5195,0.019826756496631376
01099,61,58,3,1273,5195,0.011164581328200193
01099,62,700,27,28725,5195,0.1347449470644851
01099,72,343,36,5898,5195,0.06602502406159769
01099,81,216,47,9500,5195,0.04157844080846968
01101,11,59,11,3423,103653,5.692068729318013e-4
01101,22,599,11,58962,103653,0.005778896896375407
01101,23,4573,319,323830,103653,0.044118356439273344
01101,31-33,14644,174,1011129,103653,0.1412790753764966
01101,42,6367,269,434556,103653,0.0614261044060471
01101,44-45,11766,888,408134,103653,0.11351335706636566
01101,48-49,5342,182,273144,103653,0.05153734093562174
01101,51,1324,109,88125,103653,0.012773388131554321
01101,52,3642,369,327861,103653,0.03513646493589187
01101,53,1831,271,90563,103653,0.017664708209120816
01101,54,6172,584,512276,103653,0.05954482745313691
01101,55,1023,41,85969,103653,0.009869468322190385
01101,56,8495,310,265333,103653,0.0819561421280619
01101,61,1984,82,72060,103653,0.019140787049096504
01101,62,17819,685,1100154,103653,0.17191012319952148
01101,71,1254,67,30125,103653,0.012098057943330149
01101,72,11023,553,249579,103653,0.10634520949707196
01101,81,5692,647,227419,103653,0.05491399187674259
01101,99,20,10,3715,103653,1.9295148234976315e-4
01103,11,16,6,819,47947,3.337017957327883e-4
01103,21,66,6,6363,47947,0.0013765199073977516
01103,22,79,6,10260,47947,0.001647652616430642
01103,23,4797,282,347693,47947,0.10004796963313659
01103,31-33,12560,167,954785,47947,0.2619559096502388
01103,42,2044,147,164961,47947,0.0426304044048637
01103,44-45,5745,464,198482,47947,0.11981980103030429
01103,48-49,2800,86,202771,47947,0.05839781425323795
01103,51,368,36,22406,47947,0.007675141301854131
01103,52,1329,186,88193,47947,0.02771810540805473
01103,53,399,103,19965,47947,0.008321688531086408
01103,54,3011,188,203342,47947,0.0627985066844641
01103,55,448,8,30538,47947,0.009343650280518073
01103,56,1744,101,57576,47947,0.036373495734873924
01103,61,230,26,7949,47947,0.004796963313658832
01103,62,5739,356,295181,47947,0.1196946628569045
01103,71,306,27,5983,47947,0.006382046843389576
01103,72,4412,219,88568,47947,0.09201827017331637
01103,81,1851,267,59367,47947,0.03860512649383695
01103,99,3,3,33,47947,6.256908669989781e-5
01105,23,52,11,2509,1560,0.03333333333333333
01105,31-33,649,5,17228,1560,0.41602564102564105
01105,42,48,6,1296,1560,0.03076923076923077
01105,44-45,143,24,3674,1560,0.09166666666666666
01105,48-49,28,7,1528,1560,0.017948717948717947
01105,52,70,5,3675,1560,0.04487179487179487
01105,53,11,6,225,1560,0.007051282051282051
01105,54,13,6,287,1560,0.008333333333333333
01105,56,15,5,2023,1560,0.009615384615384616
01105,61,240,4,9333,1560,0.15384615384615385
01105,62,132,8,5973,1560,0.08461538461538462
01105,72,71,10,1141,1560,0.04551282051282051
01105,81,76,18,1809,1560,0.04871794871794872
01107,11,84,15,4254,2546,0.032992930086410056
01107,23,358,25,25743,2546,0.1406127258444619
01107,31-33,647,18,24881,2546,0.2541241162608013
01107,42,57,5,3139,2546,0.022388059701492536
01107,44-45,354,50,11619,2546,0.13904163393558522
01107,48-49,41,10,2403,2546,0.01610369206598586
01107,51,27,4,1222,2546,0.010604870384917517
01107,52,152,21,6782,2546,0.05970149253731343
01107,54,60,6,2539,2546,0.02356637863315004
01107,56,12,4,195,2546,0.004713275726630008
01107,62,441,27,19043,2546,0.17321288295365278
01107,71,6,6,87,2546,0.002356637863315004
01107,72,157,14,2588,2546,0.06166535742340927
01107,81,93,29,1751,2546,0.03652788688138256
01109,11,557,12,26528,13062,0.04264278058490277
01109,23,765,42,44279,13062,0.058566835094166284
01109,31-33,2431,24,162461,13062,0.1861123870770173
01109,42,444,28,25393,13062,0.033991731740927886
01109,44-45,1687,130,48334,13062,0.12915326902465166
01109,48-49,1911,26,86507,13062,0.14630225080385853
01109,51,219,11,12473,13062,0.016766192007349565
01109,52,338,56,25686,13062,0.02587658857755321
01109,53,99,32,3829,13062,0.00757923748277446
01109,54,1266,37,80894,13062,0.09692237023426734
01109,56,288,18,12032,13062,0.022048690858980247
01109,61,84,7,2427,13062,0.006430868167202572
01109,62,1073,67,54449,13062,0.08214668504057572
01109,71,49,6,872,13062,0.0037513397642015005
01109,72,1419,89,23200,13062,0.10863573725310059
01109,81,346,61,9096,13062,0.026489052212524882
01111,11,60,11,2573,3865,0.015523932729624839
01111,23,176,31,10270,3865,0.045536869340232856
01111,31-33,1140,25,46103,3865,0.2949547218628719
01111,42,60,8,1979,3865,0.015523932729624839
01111,44-45,733,81,24329,3865,0.18965071151358345
01111,48-49,201,19,11148,3865,0.05200517464424321
01111,51,47,7,2212,3865,0.012160413971539457
01111,52,130,26,6793,3865,0.03363518758085381
01111,53,46,14,1295,3865,0.011901681759379043
01111,54,58,18,2141,3865,0.01500646830530401
01111,56,49,7,2808,3865,0.012677878395860284
01111,62,499,33,25287,3865,0.12910737386804658
01111,71,5,3,90,3865,0.00129366106080207
01111,72,419,27,7096,3865,0.10840879689521346
01111,81,178,45,4466,3865,0.04605433376455369
01111,99,5,4,57,3865,0.00129366106080207
01113,11,44,9,1483,11055,0.003980099502487562
01113,22,71,4,6584,11055,0.00642243328810493
01113,23,684,82,35938,11055,0.061872455902306646
01113,31-33,2396,35,175633,11055,0.2167345092718227
01113,42,137,16,11406,11055,0.012392582541836273
01113,44-45,2056,167,60279,11055,0.1859791949344188
01113,48-49,372,35,14400,11055,0.03364993215739484
01113,51,65,11,3226,11055,0.005879692446856626
01113,52,346,62,19482,11055,0.031298055178652195
01113,53,227,52,11241,11055,0.020533695160560833
01113,54,173,40,6447,11055,0.015649027589326098
01113,55,60,5,5276,11055,0.005427408412483039
01113,56,461,30,15673,11055,0.04170058796924469
01113,61,111,6,3474,11055,0.010040705563093623
01113,62,1589,73,66047,11055,0.14373586612392583
01113,71,23,4,333,11055,0.0020805065581184982
01113,72,1671,99,28338,11055,0.15115332428765266
01113,81,550,117,16413,11055,0.04975124378109453
01115,11,15,5,679,18213,8.23587547356284e-4
01115,22,76,8,6131,18213,0.004172843573271839
01115,23,1712,210,103233,18213,0.09399879207159721
